;sessionTime;Movie;CO2;m14.0028;m15.0238;m15.9962;m16.0201;m17.0260;m18.0338;m18.9921;m18.9995;labels;label_Names
21;2018-09-22 00:10:30;Hobbit 2;3.2544269954028806;0.0012125167996712442;0.018475605480764608;-0.002169681411676117;-0.0014573845731534242;-0.1414425271818124;-9.828303527736688;0.811930993942573;7.289487579430308;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['landscape']
22;2018-09-22 00:11:00;Hobbit 2;3.266867396729783;-0.002268511994469316;0.01837397842066168;0.000910995772816717;-0.0021573050491192;-0.10170471500901986;-9.50234070785584;0.8300834652310413;6.331221174984943;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0];['laughter']
23;2018-09-22 00:11:30;Hobbit 2;3.2917975769637144;-0.00397853521236973;0.016874675823139645;-0.00549077580853594;-0.0018617154949972276;-0.09715744655462012;-9.355157539467706;2.0257531658794727;5.5912430157586845;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['Not labelled']
24;2018-09-22 00:12:00;Hobbit 2;3.320457814063642;-0.0007515672760198342;0.017136915121583232;-0.0021448086553292572;-0.0028000002999165807;-0.1662472374466142;-9.980813049888436;1.135050241902755;5.375978230829527;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['landscape']
25;2018-09-22 00:12:30;Hobbit 2;3.360953543707681;-0.006132993386254592;0.01731769263051745;-0.002098595730130135;-0.0026942170269793272;-0.14425516289219445;-9.549005192347058;3.801623273264901;8.159214798265952;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['landscape']
26;2018-09-22 00:13:00;Hobbit 2;3.3883179704196746;-0.0020810297355970835;0.018684670044102864;-0.0035589833487084097;-0.0006761603482959318;-0.19962175169339358;-10.068055967105183;0.7951874689815471;6.815900765932604;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['landscape']
27;2018-09-22 00:13:30;Hobbit 2;3.4117484770089987;-0.003651510275224819;0.016854122450916352;-0.002836496863542253;-0.0024469985811351245;-0.1608360518792224;-9.683863026277175;1.2573059435054872;7.654640478422025;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['Not labelled']
28;2018-09-22 00:14:00;Hobbit 2;3.448315460386937;-0.001707631810473226;0.01500221781694296;-0.0011418494047930297;-0.0027283787115859486;-0.16987150587128083;-10.107574866252246;1.7068139529447404;7.225302474991931;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['landscape', 'calm conversation']
29;2018-09-22 00:14:30;Hobbit 2;3.4547212088330714;-0.005142850556441754;0.020899433079668843;0.0012674447154993687;-0.0023498725795059456;-0.13312909697389994;-9.695599757878197;1.419728376346886;7.320442970113355;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['landscape', 'calm conversation']
30;2018-09-22 00:15:00;Hobbit 2;3.4660568573413175;-0.005678619753717139;0.013196006314600701;-0.0019857466573110255;0.0010476183276295465;-0.15239553246537535;-9.799833998304303;1.0337051239151338;6.123295264190131;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];['landscape']
